Gene	S1	S2	S3	S4	S5	S6	S7	S8	S9
G247	336.362771	417.2708138	375.5973173	428.2722323	398.7915922	411.1290053	420.2637292	488.5421633	490.5436978
G248	7097.031712	7492.087573	7853.98886	6670.112213	7169.081036	6625.139925	6716.991543	6540.438917	6488.505615
G249	328.566283	328.279408	353.949057	323.9378268	265.8610614	309.6544162	219.9414602	215.216812	319.0172823
G250	2710.95028	2688.529248	2251.419078	1980.986879	2075.320613	2022.168873	2005.287867	1982.146839	2179.587254
G251	14531.53998	13826.29808	17690.95837	18340.98615	14607.46099	15580.01088	16056.75919	14109.6142	16461.07326
G252	1198.431595	1447.593534	1335.697664	2298.090574	1922.908884	1812.942916	1446.65721	1526.963281	1639.879934
G253	2333.377501	2884.310341	3639.072567	16343.59736	6117.096319	3700.161048	4861.429083	4406.564226	5580.617391
G254	666.042838	645.6820886	857.2711104	1461.592895	1257.110278	1135.050816	1335.137597	1397.833194	1342.713151
G255	131.4265132	136.4534889	121.230258	164.4747615	146.6819649	139.1352613	174.5075436	208.7603077	198.839539
G256	81.30623273	67.23795103	59.532716	68.79692242	49.27597259	89.96716146	66.08569697	59.1846233	98.32724455
G257	211.6189619	266.9742173	250.0374072	63.32961733	100.8438509	53.35261901	47.4990947	65.64112767	61.18139661
G258	2223.112884	2209.953244	2292.550773	2880.814175	2717.05421	2619.50898	2638.264934	2671.916721	2804.51152
G259	1618.328167	1678.971189	1581.40542	7713.456269	7693.927442	7847.019513	6760.360282	5941.060096	5743.403607
G260	971.2196567	1696.76947	1678.822591	942.198911	982.0815933	948.8397145	416.1333731	580.0093084	530.9671206
G261	1308.696212	1299.274524	1293.483557	1969.141051	1707.469748	1727.160274	1904.094144	1904.668786	1913.011169
G262	346.3868271	400.461326	434.0476203	390.0010966	466.4028104	400.6677074	460.5347007	647.8026042	483.9885482
G263	13931.2104	12513.18045	12646.9137	14307.02621	13312.53427	14091.3682	13115.94567	13194.94274	11880.11619
G264	1031.363993	1140.078787	1264.258405	6936.187728	7100.323865	5633.408889	5444.841877	6236.983212	7082.839182
G265	5296.042968	5024.059253	5151.203554	4870.45762	4872.591523	5483.81233	4905.830411	5197.48601	4595.159895
G266	109.150833	106.7896869	94.16993258	142.1499324	110.0114737	162.1501166	161.0838864	150.6517684	122.3627932
G267	2265.436676	2144.692879	2248.171839	2140.905553	1977.914621	1922.786544	1963.984307	1873.462349	1746.947378
G268	403.1898116	362.8871769	400.4928167	642.4083484	569.538567	591.0633282	516.2945076	505.7595082	565.9279186
G269	458.8790121	508.2398063	428.6355552	818.7289377	771.2262688	731.2447193	647.4333125	724.2045724	705.7711109
G270	2894.724642	2735.002538	2642.170177	1507.153771	1828.94075	1990.78498	1714.097765	1943.407813	1497.851692
G271	680.5220301	580.4217244	347.4545788	2913.162397	4009.689026	1494.919462	3177.2764	2270.537367	3783.413865
G272	2004.811218	1931.113505	1926.695172	1788.719983	1587.144699	1596.394051	1401.223294	1671.158545	1350.360825
G273	91.33028882	98.87933976	100.6644107	124.3811909	129.4926722	142.2736507	164.1816534	146.3474322	184.6367148
G274	472.2444202	554.713096	527.1351399	1009.629007	1033.649472	1038.806876	893.1894981	888.8454336	965.7920465
G275	380.9141314	394.5285656	453.5310546	461.5316716	433.1701777	467.6200137	432.6547973	388.4663457	411.8819022
G276	3006.103043	3201.713021	3084.877102	2223.826347	2090.218	2250.225166	2011.483401	1808.897305	1935.954193
G277	1026.908857	1406.064211	1294.56597	960.8788701	859.4646383	902.810004	991.2854545	720.9763203	993.10517
G278	7046.911431	11332.56113	10194.16581	41342.39429	37832.48742	35234.69727	34892.21541	35243.90514	46327.42753
G279	2400.204542	2585.694735	2425.687574	2237.950218	2523.388178	2491.881147	3162.820153	3041.013554	3231.688771
G280	5055.465621	5273.235189	5059.198447	7661.51687	8650.798073	7227.710681	9543.187678	8530.118344	9435.045377
G281	239.4635622	216.5457541	246.7901682	285.2110823	304.8234584	353.5918671	276.7338561	335.7382267	276.4088097
G282	136.9954332	149.307803	146.1257575	220.5146387	249.8177215	221.7795143	224.0718163	245.3471657	264.3910353
G283	72.39596065	95.91295956	80.09856335	151.2621076	185.6443619	114.0281465	101.1937235	114.0649104	184.6367148
G284	1814.354152	1818.391058	1760.003568	2014.246318	1919.471025	1853.741978	1770.890161	1639.952108	1652.990233
G285	8609.550397	8301.909366	8654.974494	7081.071313	6986.874533	7377.30724	7094.919123	7599.305632	6917.867917
G286	1479.105165	1638.43066	1601.971267	3167.847693	3159.39201	3113.282239	2680.601083	2667.612385	3321.275816
G287	449.96874	418.2596072	423.2234901	687.0580067	644.0255023	650.6927259	496.6753163	534.8137779	483.9885482
G288	5905.282821	5629.200812	6534.527391	8303.014001	6252.318755	6001.646573	5461.363301	5192.10559	5488.845296
G289	6603.625395	4632.497068	4691.178021	3704.0992	3896.239694	3866.495683	3702.864208	3671.598813	3486.247082
G290	1278.624043	1085.695151	1251.269449	1249.734823	1110.428313	1008.469112	1094.544356	1070.70364	1102.357664
G291	1835.516048	1747.197933	2254.666317	1912.189956	1549.328255	1731.344793	1889.637898	1915.429627	1652.990233
G292	369.7762913	400.461326	377.7621434	622.3615631	535.1599814	536.6645794	627.8141212	687.6177144	693.7533366
G293	160.3848974	171.0612578	138.5488663	88.84370776	104.2817094	89.96716146	94.99818939	95.77148135	124.5478431
G294	1032.477777	1088.661531	1110.555757	987.304178	955.7246778	1033.576227	1030.523837	1035.192866	1071.766966
G295	4065.311637	3749.504564	3707.264587	2445.252203	2681.529671	2581.848308	2630.004222	2821.492406	2403.554867
G296	1288.6481	1361.568508	1516.460639	1873.007603	1494.322518	1581.748234	1441.494265	1483.919919	1423.559996
G297	22712.28353	24483.51332	31327.19757	75029.65023	62194.29908	47656.44233	54889.33428	50349.97317	56179.81744
G298	433.2619799	434.0803015	436.2124463	538.0739429	393.0618279	328.4847523	391.3512367	357.259908	379.106154
G299	123.6300251	90.96899258	158.0323007	160.3742827	130.638625	132.8584826	115.6499697	156.0321887	131.1029927
G300	2798.939217	2993.077614	2822.933152	2779.213422	2663.194426	2726.214218	2673.37296	2640.710283	2449.440914
G301	1453.488133	1466.380609	1563.004398	3005.195366	2378.998119	2238.717739	2112.677125	2006.896772	2212.363002
G302	298.4941147	286.7500853	327.9711445	190.4444607	183.3524562	200.8569186	254.0168977	247.4993338	217.412463
G303	206.0500419	226.433688	226.2243208	1019.6524	864.0484497	623.4933515	666.0199148	599.3788215	902.4256
G304	550.2093009	571.5225838	664.6015932	928.5306483	783.8317501	758.4440937	932.4278807	955.5626454	906.7956997
G305	934.4647844	906.7235456	1140.863321	4394.346468	3857.277297	3729.452682	2623.808687	2457.775993	2911.578964
G306	148.1332733	89.98019918	114.7357799	236.916554	210.8553246	206.0875675	133.203983	129.1300872	138.7506673
G307	1940.211745	2069.544581	1942.931368	1252.468475	1472.549414	1366.245499	1502.417017	1466.702574	1376.581424
G308	312.9733068	315.4250938	365.8556002	605.9596478	414.8349321	393.344799	387.2208807	289.4666122	406.4192775
G309	6884.298966	6713.907169	6533.444978	5771.196134	5858.110975	6081.152437	5599.730229	6199.32027	5588.265065
G310	1079.256706	1336.848674	1214.467406	3053.489894	3056.256254	3035.868635	2777.664451	2924.796475	3533.225654
G311	108.037049	65.26036424	64.94478109	75.63105379	79.07074672	57.53713815	83.63971023	98.99973353	61.18139661
G312	59.03055253	60.31639725	59.532716	21.86922037	52.71383115	46.02971052	60.92275189	48.4237827	74.29169588
G313	473.3582043	495.3854922	635.3764417	683.8687454	645.1714551	705.0914747	512.1641515	518.672517	631.479415
G314	834.2242235	895.8468182	882.1666098	1019.6524	864.0484497	925.8248593	879.7658409	880.2367612	860.9096523
G315	168.1813855	85.03623219	224.0594948	72.44179248	73.34098247	97.29006996	94.99818939	79.63022045	104.8823942
G316	14733.13488	13445.61262	13423.00384	6886.526373	8570.581373	9400.522243	8767.713327	8902.443429	7340.675068
G317	1400.026501	1344.759021	1386.571076	965.8905664	995.8330276	986.5003867	967.5359072	1141.725188	925.3686237
G318	2665.285136	2609.425776	2623.769156	5911.979241	5493.697968	4917.856117	3858.78515	3767.370294	3878.463535
G319	425.4654918	458.8001365	503.3220535	565.8660771	559.2249913	548.1720071	490.4797822	487.4660792	539.7073201
G320	761.8282628	934.4097607	821.5514808	1023.752879	1003.854698	1036.714616	965.4707291	1090.073153	1139.503512
G321	2812.304625	2890.243101	3025.344386	3088.11616	2487.86364	2734.583257	2736.36089	2764.45995	2514.992411
G322	2383.497781	2404.745543	2583.719874	5157.491138	4994.062525	5135.451112	4490.729627	4882.193381	5110.831667
G323	361.9798033	359.9207967	364.7731871	419.1600571	450.3594705	398.5754479	415.1007841	419.6727834	546.2624697
G324	14277.59722	14370.13445	14519.48823	13021.2983	12376.29079	12625.74037	11867.54555	11550.6863	10962.39524
G325	679.4082461	671.3907169	767.4308299	813.2616326	720.8043433	735.4292385	741.3989129	762.9435986	777.8777569
G326	1247.438091	1218.193466	1243.692558	1036.965533	924.7839508	1016.83815	996.4483996	946.9539729	863.0947022
G327	1906.798225	1915.292811	2218.946687	2041.127235	1936.660318	2080.752141	2199.414602	1967.081662	1840.904523
G328	907.7339682	981.8718438	935.2048477	1354.069228	1215.855975	1310.80062	1348.561254	1318.202974	1379.858999
G329	188.2294977	223.4673078	211.0705386	212.7692899	275.0286843	296.054729	237.4954735	257.1840904	266.5760852
G330	778.535023	781.1467841	745.7825696	1653.404182	1612.355661	1612.085998	1294.866625	1347.257243	1259.681255
G331	1481.332733	1603.822891	1443.938966	1867.540298	1627.253048	1731.344793	1882.409775	1741.104009	1849.644722
G332	1570.435454	1541.528907	1698.306026	3272.637707	3027.607432	3289.032042	2245.881108	2133.874691	2309.597722
G333	174.8640896	297.6268127	135.3016273	242.3838591	379.3103937	273.0398737	294.2878693	265.7927628	302.6294082
G334	240.5773462	262.0302504	247.8725812	419.1600571	378.1644408	404.8522266	347.9824981	334.6621427	419.5295768
G335	681.6358141	784.1131643	732.7936133	1032.865054	978.6437348	917.455821	1064.599275	1027.660277	1060.841716
G336	983.4712808	933.4209673	1106.226105	945.8437811	939.6813379	1025.207189	915.9064564	926.5083757	847.799353
G337	2194.1545	2133.816152	2227.605991	2206.968823	2262.110928	2218.841273	2097.18829	2173.689801	2034.281437
G338	388.7106195	412.3268468	470.8496629	535.3402904	506.5111602	448.7896775	412.003017	449.8031371	501.4689472
G339	6586.918635	5958.469014	6029.040511	4207.546878	4592.979027	4834.165734	4738.55099	4836.99785	4362.452083
G340	312.9733068	314.4363004	253.2846463	766.3339305	829.6698642	868.2877211	658.7917916	716.671984	790.9880562
G341	848.7034156	879.0373304	850.7766323	1069.769363	976.3518291	883.9796679	952.0470719	1026.584193	1044.453842
G342	2223.112884	2573.829214	2491.714768	5414.910086	4772.893625	5689.899898	5696.793596	5583.800188	5684.40726
G343	2578.409983	2514.50161	2739.587349	2905.417048	3057.402207	3095.498032	3531.454432	3053.926563	3249.16917
G344	15909.2908	16188.5255	16345.51899	5076.848388	4997.500383	5092.559791	4815.995167	4726.161192	4568.939297
G345	4813.774491	5135.792907	4493.096439	3932.359188	4020.002601	4473.250958	4348.232343	4083.739008	4194.203243
G346	11334.97987	10869.80582	11332.8643	7838.293068	8309.304123	9135.851408	9031.023526	8667.857104	7803.905643
G347	212.7327459	205.6690267	154.7850616	481.5784569	587.8738126	325.346363	505.9686174	460.5639777	618.3691157
G348	1787.623336	1887.606596	1914.788629	2350.029972	2154.39136	2033.676301	2148.81774	2177.994138	2291.024798
G349	827.5415194	816.7433464	878.9193708	1612.399394	1458.797979	1339.046124	1221.552805	1223.507576	1326.325276
G350	1024.681289	1040.210654	992.5727377	1566.838518	1519.53348	1565.010158	1599.480384	1743.256177	1844.182098
G351	385.3692675	394.5285656	385.3390345	548.0973356	580.9980955	552.3565262	476.023536	544.4985344	603.0737666
G352	502.3165885	541.8587819	503.3220535	622.8171718	584.435954	600.4784963	523.5226307	601.5309896	603.0737666
G353	38.98244035	52.40605007	47.6261728	76.08666254	59.58954825	64.86004664	106.3566686	95.77148135	133.2880426
G354	1103.759954	1128.213267	1143.028147	2296.268139	2074.17466	2071.336973	1513.775496	1809.973389	1776.445552
G355	2380.156429	2300.922236	2276.314577	6513.382801	6323.367832	6397.083632	4523.772475	4520.629136	4543.811223
G356	477.8133403	385.629425	422.1410771	405.9474032	452.6513762	445.6512882	346.9499091	427.2053719	427.1772513
G357	1256.348363	1088.661531	1244.774971	2108.101722	1903.427686	2049.368248	2146.752562	2335.10241	2509.529786
G358	1160.562938	1231.04778	1066.176823	1174.103769	1176.893578	1287.785765	1093.511767	1187.996802	1288.086904
G359	1890.091465	2103.163557	1841.184544	1795.554114	1660.485681	1807.712268	1852.464693	1859.473256	1778.630601
G360	3407.065287	3069.214706	4298.262095	1806.944333	1686.842597	1449.935881	1464.211223	1417.202707	1290.271953
G361	2147.375571	2578.773181	2555.577136	7445.10271	6299.302822	4639.585594	6218.251049	4053.608654	6933.163266
G362	4658.958514	5109.095485	5630.712521	5445.891481	4989.478713	4374.914759	4705.508142	5550.441582	4372.284808
G363	103.5819129	121.6215879	134.2192143	1885.764648	2144.077784	2223.025792	2731.197945	2581.52566	4093.690948
G364	2345.629125	2469.017114	2295.798012	2699.937498	2491.301498	2545.233766	2665.112248	2449.167321	2732.404874
G365	4362.691967	4702.701399	4695.507673	26012.98202	23992.81484	21018.83963	14931.23716	14896.23164	16003.30531
G366	327.4524989	260.0526636	298.745993	103.423188	127.2007665	91.01329125	94.99818939	125.901835	97.23471961
G367	722.8458225	795.978685	916.8038264	712.5720971	833.1077227	803.4276745	876.6680738	789.8457001	830.318954
G368	208.2776099	299.6043995	243.5429291	273.3652546	247.5258158	215.5027356	235.4302954	250.727586	284.0564843
G369	2677.53676	2441.330899	3373.881378	2854.388867	2447.75529	2028.445652	2101.318646	2002.592436	1976.377615
G370	722.8458225	919.5778597	806.3976986	1554.537081	1646.734247	1404.952301	1588.121905	1500.06118	1855.107347
G371	721.7320385	969.0175296	961.1827602	1541.780036	1324.721496	1235.479275	1409.484006	1382.768017	1339.435576
G372	727.3009585	729.7295274	739.2880914	1003.706093	877.7998839	1002.192334	992.3180435	1099.757909	1119.838063
G373	6423.192386	5936.715559	6821.366841	4973.880808	3130.743189	4328.885048	3459.173201	3752.305118	3521.20788
G374	1082.598058	1193.473631	1156.017103	1391.429146	1606.625897	1458.30492	1445.624621	1366.626756	1427.930096
G375	96.89920887	94.92416617	73.60408524	78.36470633	84.80051098	123.4433146	93.96560038	107.608406	95.04966973
G376	1718.568727	1913.315224	1714.542221	1859.794949	1740.702381	1771.097725	1704.804464	1820.73423	1730.559504
G377	4676.779058	4537.572901	4733.392129	7616.867212	7841.75536	7270.602002	7357.196733	8311.67328	9105.102845
G378	1603.848974	2089.320449	1376.829359	4227.593663	3024.169574	3662.500375	4201.604703	3968.598014	5961.908595
G379	627.0603976	657.5476094	742.5353305	644.2307835	618.8145396	708.2298641	649.4984905	669.3242854	562.6503438
G380	1868.929569	2306.854997	1936.43689	1541.780036	2211.689003	2151.888967	2258.272176	2437.330396	2470.198888
G381	4164.438413	4001.64688	4099.0981	3095.4059	3353.058042	3221.033606	3333.197341	3311.110653	3407.585286
G382	836.4517915	810.810586	928.7103696	1061.112797	1025.627802	993.8232952	984.0573314	1088.997069	927.5536736
G383	87.98893679	31.64138872	35.7196296	80.18714136	57.29764255	97.29006996	98.09595644	50.57595082	96.14219467
G384	60.14433654	42.5181161	46.54375978	138.5050624	87.09241668	132.8584826	155.9209413	120.5214147	145.3058169
G385	562.4609251	640.7381216	555.2778783	836.953288	764.3505516	796.104766	849.8207594	892.0736858	1082.692215
G386	1741.958192	1819.379852	1777.322176	1708.077233	1759.037626	1656.023449	1668.663848	1475.311246	1512.054516
G387	3293.459318	3317.401849	3104.360536	2940.498922	2801.854721	3024.361207	2741.523835	2989.361519	2629.707529
G388	2317.784525	2807.184456	2883.548281	3034.809935	2667.778237	2753.413593	3157.657208	2766.612118	2939.984612
G389	943.3750565	1040.210654	905.9796962	1039.699185	1026.773755	979.1774783	842.5926363	999.6820918	962.5144717
G390	918.8718083	984.838224	1101.896453	1465.693374	1341.910789	1379.845186	1308.290282	1262.246602	1254.21863
G391	356.4108832	439.0242685	326.8887315	502.9920686	465.2568575	516.7881135	430.5896193	535.8898619	546.2624697
G392	1064.777514	1023.401166	1147.357799	1497.130378	1437.024875	1267.909299	1314.485816	1255.790098	1366.748699
G393	247.2600502	286.7500853	241.3781031	198.1898096	181.0605505	192.4878803	217.8762822	202.3038033	237.0779119
G394	11737.0559	11263.34559	10836.03673	9115.820025	8492.656579	8883.73413	7634.963178	8106.141225	6800.967748
G395	696.1150063	589.3208649	815.0570027	726.2403598	726.5341076	586.8788091	666.0199148	568.1723837	591.0559922
G396	285.1287066	293.6716391	245.7077551	256.9633394	199.3957961	191.4417506	133.203983	202.3038033	194.4694392
G397	250.6014023	216.5457541	228.3891468	174.953763	186.7903147	194.5801399	147.6602292	168.9451974	159.5086412
G398	6174.818552	6147.328553	6097.232532	4795.282175	5091.468517	5606.209515	6149.067585	5608.550121	5735.755932
G399	4017.418924	4399.141826	4578.607067	5395.318909	4421.086099	4517.188409	4310.026549	4222.553852	4374.469858
